data,depoente_convidado,tipo_entidade,entidade,frequencia
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,Pernambuco,1
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,Bahia,1
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,Estado do Amazonas,1
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,Miami,1
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,Índia,1
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,Ganges,1
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,Araraquara,1
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,Zona da Mata,1
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,Polígono das Secas,1
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,Paraná,1
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,DF,1
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,Estado de Alagoas,1
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,Mount Sinai,1
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,New Hampshire,1
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,Três Lagoas,1
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,Selvíria,1
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,Roraima,1
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,Ásia,1
20210504,LUIZ HENRIQUE MANDETTA,LOCAL,Oriente,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Fase,7
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,CTI,5
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Annita,5
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,H1N1,4
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Carnaval,4
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Conecta SUS,3
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,UTI,3
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,PCR,3
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,SARS,3
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,MERS,3
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Fase I,2
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Fase II,2
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Fase III,2
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,SUS,2
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Thaisa,2
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Brasil,2
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,CRM,2
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Dr. Otto,2
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Economia,2
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,PCR-RT,2
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,O Breve Século XXI,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Saúde na Hora,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Médicos pelo Brasil,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Regulamento Sanitário Internacional,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Estado,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Plano de Contingência Nacional para Infecção Humana,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Brastemp,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Crysler,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Positivo,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Flex,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Vigilância,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,ABC,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,RT,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Wuhan,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Sistema,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Constituição,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Medicina de Hipócrates,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Thaís Amaral,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Relações Exteriores,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Mandetta,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Nossa Senhora Aparecida,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Fórum Econômico de Davos,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Filosofia,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Revolução Francesa,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Iluminismo,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Quaresma,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Olimpíadas,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Festa do Boi-Bumbá,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Conselho,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,P1,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Novalgina,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Iagro,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Prevent Senior,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Jenner,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,PIB,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Oposição,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Vonau,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,PL 3.979,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Sistema Único de Saúde,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Fase 1,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Fase 2,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Fase 3,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Ciência e Tecnologia,1
20210504,LUIZ HENRIQUE MANDETTA,OUTROS,Direito,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,março,11
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,fevereiro,7
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,janeiro,6
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,2019,5
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,2020,4
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,11 de março,4
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,agosto,4
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,julho,4
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,24,3
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,30 de janeiro,3
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,2021,3
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,novembro,3
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,dezembro,2
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,2018,2
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,16 de março,2
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,18 de março,2
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,26 de fevereiro,2
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,31 de dezembro,2
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,Carnaval,2
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,setembro,2
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,outubro,2
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,2017,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,3 de janeiro de 2020,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,28 de janeiro,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,1917,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,31 de janeiro,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,14 de março,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,17 de março,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,anos 2000,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,7h30,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,9h30,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,20h,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,21h,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,24 de março,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,24 de,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,maio,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,3 de fevereiro,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,10,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,28 de março,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,31 de dezembro de 2020,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,10h30,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,11h,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,30 de janeiro de 2020,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,junho,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,22,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,23 de janeiro,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,2002,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,3 de janeiro,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,10 de janeiro,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,24 de janeiro,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,11,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,12 de março,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,1958,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,século,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,2023,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,2014,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,8h,1
20210504,LUIZ HENRIQUE MANDETTA,TEMPO,90,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,15 mil,9
20210504,LUIZ HENRIQUE MANDETTA,VALOR,4,3
20210504,LUIZ HENRIQUE MANDETTA,VALOR,50,3
20210504,LUIZ HENRIQUE MANDETTA,VALOR,24 milhões,3
20210504,LUIZ HENRIQUE MANDETTA,VALOR,15 dias,3
20210504,LUIZ HENRIQUE MANDETTA,VALOR,180 mil,3
20210504,LUIZ HENRIQUE MANDETTA,VALOR,60,3
20210504,LUIZ HENRIQUE MANDETTA,VALOR,94%,2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,100,2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,90 dias,2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,1,2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,3,2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,R$13 mil,2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,100%,2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,80 milhões,2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,24 horas,2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,2 mil,2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,410 mil,2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,90,2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,90%,2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,90 anos,2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,"8,5 bilhões de",2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,45 dias,2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,85%,2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,US$40 bilhões,2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,US$13 mil,2
20210504,LUIZ HENRIQUE MANDETTA,VALOR,40%,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,5.811,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,1.920,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,4 mil,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,"R$424.154.750,00",1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,2.540,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,mais de mais 2.500,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,2,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,"99,9999%",1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,"0,0001%",1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,em torno de 2 mil,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,37 dias,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,R$2,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,40,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,2A,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,2B,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,3A,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,3B,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,34 dias,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,35 dias,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,86,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,16,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,17,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,30 a 40 mil,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,80 a 90 mil,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,"20, 30 dias",1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,180 dias,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,43 anos,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,15,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,800,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,191 mil,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,11 mil,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,mais de 50%,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,50%,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,13%,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,87%,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,350,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,12 milhões de,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,7,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,8,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,2 milhões,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,26 milhões de,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,mais de 30 dias,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,25 anos,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,85,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,15%,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,5%,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,95,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,2 milhões de,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,17 bilhões de,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,17 mil quilômetros,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,"7,4 mil horas",1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,mais,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,140,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,340,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,zero a 20 anos,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,30%,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,54%,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,60 dias,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,"R$39,90",1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,"1,6 bilhão",1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,R$2 mil,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,100 mil,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,95%,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,86%,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,mais de 60 anos,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,45,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,30 dias,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,R$420 milhões,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,80%,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,30,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,70%,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,87 anos,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,10 milhões,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,R$5 bi,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,110 anos,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,mais de 400,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,"1,2 mil",1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,99%,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,"2,5%",1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,2%,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,"0,5% do PIB",1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,R$600,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,acima de 60 anos,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,20 milhões,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,98%,1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,"0,8%",1
20210504,LUIZ HENRIQUE MANDETTA,VALOR,10,1
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Anderson,3
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Hugo,3
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Ministro Mandetta,2
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Janssen,2
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Pazuello,2
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Moderna,2
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Mandetta,2
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Exmo. Presidente,1
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Senador Omar Aziz,1
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Exmo. Relator,1
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Senador Renan Calheiros,1
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Exmo. Vice-Presidente,1
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Senador Randolfe Rodrigues,1
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Exmos,1
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Presidente Jair Messias Bolsonaro,1
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,V. Exas.,1
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Robson,1
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Denizar Vianna,1
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Beltrame,1
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Paulo Guedes,1
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Presidente do CFM,1
20210505,NELSON LUIZ SPERLE TEICH,PESSOA,Presidente do,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Ministério da Saúde,12
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Conass,10
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,SUS,8
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Conasems,7
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,CFM,7
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,AstraZeneca,4
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Ministério,3
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,CPI,3
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Butantan,2
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Saes,2
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Organização Mundial de Saúde,2
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Dasa,2
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Congresso Nacional,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Comissão Parlamentar de Inquérito,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Comissão,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Faculdade de Medicina,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Uerj,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Universidade do Estado do Rio de Janeiro,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Hospital de Ipanema,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Instituto Nacional de Câncer,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Coppead,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Universidade Federal do Rio,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Universidade de York,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Harvard Business School,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Secretaria de Ciência e Tecnologia,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Moderna,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Conselho Federal de Medicina,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Exército,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Secretaria Executiva,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,UTI,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Conasams,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Japão,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Secom,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Todos pela Saúde,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Supremo Tribunal Federal,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Cochrane,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Europa,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Lacen,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Ministério da Economia,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Organização Mundial da Saúde,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Covax Facility,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Astra,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Oxford,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Pfizer,1
20210505,NELSON LUIZ SPERLE TEICH,ORGANIZACAO,Bloomberg,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,PCR,2
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,IgG,2
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,IgM,2
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,Clínica,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,Oncologia,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,MBA,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,Gestão de Saúde,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,Mestrado,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,Economia da Saúde,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,Gestão e Empreendedorismo,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,Janssen,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,Moderna,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,AstraZeneca,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,Acolhida,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,Jogos Olímpicos,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,Renato Strauss,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,Programa Diagnosticar para Cuidar,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,Centro de Diagnóstico,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,Boletim COE Covid-19 nº,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,Fase,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,Fase III,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,IgA,1
20210505,NELSON LUIZ SPERLE TEICH,OUTROS,PIB,1
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,Estados Unidos,7
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,Índia,4
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,Taiwan,3
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,China,3
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,Reino Unido,2
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,Rio de Janeiro,1
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,Oxford,1
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,Alvorada,1
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,Amazonas,1
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,Vietnã,1
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,Japão,1
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,Europa,1
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,Inglaterra,1
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,Seychelles,1
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,Maldivas,1
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,Chile,1
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,Jama,1
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,New England,1
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,Manaus,1
20210505,NELSON LUIZ SPERLE TEICH,LOCAL,Luxemburgo,1
20210505,NELSON LUIZ SPERLE TEICH,VALOR,mais ou menos,4
20210505,NELSON LUIZ SPERLE TEICH,VALOR,23 mil,2
20210505,NELSON LUIZ SPERLE TEICH,VALOR,mais de 400 mil,1
20210505,NELSON LUIZ SPERLE TEICH,VALOR,30 anos,1
20210505,NELSON LUIZ SPERLE TEICH,VALOR,86%,1
20210505,NELSON LUIZ SPERLE TEICH,VALOR,30 dias,1
20210505,NELSON LUIZ SPERLE TEICH,VALOR,217 mil,1
20210505,NELSON LUIZ SPERLE TEICH,VALOR,80%,1
20210505,NELSON LUIZ SPERLE TEICH,VALOR,30%,1
20210505,NELSON LUIZ SPERLE TEICH,VALOR,24 milhões,1
